;Codigo.do.Municipio;Municipios;Territorio.de.Identidade;Ano;status;total
782;2929701;Sátiro Dias;Litoral Norte e Agreste Baiano;2000;Total_urb;3426
783;2929750;Saubara;Recôncavo;2000;Total_urb;10076
784;2929800;Saúde;Piemonte da Diamantina;2000;Total_urb;5991
785;2929909;Seabra;Chapada Diamantina;2000;Total_urb;16749
786;2930006;Sebastião Laranjeiras;Sertão Produtivo;2000;Total_urb;3639
787;2930105;Senhor do Bonfim;Piemonte Norte do Itapicuru;2000;Total_urb;51343
788;2930204;Sento Sé;Sertão do São Francisco;2000;Total_urb;17264
789;2930154;Serra do Ramalho;Velho Chico;2000;Total_urb;3742
790;2930303;Serra Dourada;Bacia do Rio Corrente;2000;Total_urb;5377
791;2930402;Serra Preta;Bacia do Jacuípe;2000;Total_urb;5692
792;2930501;Serrinha;Sisal;2000;Total_urb;45943
793;2930600;Serrolândia;Piemonte da Diamantina;2000;Total_urb;6042
794;2930709;Simões Filho;Metropolitana de Salvador;2000;Total_urb;76905
795;2930758;Sítio do Mato;Velho Chico;2000;Total_urb;6470
796;2930766;Sítio do Quinto;Semi-Árido Nordeste II;2000;Total_urb;3662
797;2930774;Sobradinho;Sertão do São Francisco;2000;Total_urb;19610
798;2930808;Souto Soares;Chapada Diamantina;2000;Total_urb;5080
799;2930907;Tabocas do Brejo Velho;Bacia do Rio Corrente;2000;Total_urb;3431
800;2931004;Tanhaçu;Sertão Produtivo;2000;Total_urb;7017
801;2931053;Tanque Novo;Bacia do Paramirim;2000;Total_urb;5535
802;2931103;Tanquinho;Portal do Sertão;2000;Total_urb;5082
803;2931202;Taperoá;Baixo Sul;2000;Total_urb;7523
804;2931301;Tapiramutá;Piemonte do Paraguaçu;2000;Total_urb;12425
805;2931350;Teixeira de Freitas;Extremo Sul;2000;Total_urb;98688
806;2931400;Teodoro Sampaio;Portal do Sertão;2000;Total_urb;6627
807;2931509;Teofilândia;Sisal;2000;Total_urb;5858
808;2931608;Teolândia;Baixo Sul;2000;Total_urb;3606
809;2931707;Terra Nova;Portal do Sertão;2000;Total_urb;11131
810;2931806;Tremedal;Vitória da Conquista;2000;Total_urb;3503
811;2931905;Tucano;Sisal;2000;Total_urb;18597
812;2932002;Uauá;Sertão do São Francisco;2000;Total_urb;9608
813;2932101;Ubaíra;Vale de Jequiriçá;2000;Total_urb;8010
814;2932200;Ubaitaba;Litoral Sul;2000;Total_urb;18582
815;2932309;Ubatã;Médio Rio de Contas;2000;Total_urb;17847
816;2932408;Uibaí;Irecê;2000;Total_urb;7880
817;2932457;Umburanas;Piemonte da Diamantina;2000;Total_urb;6186
818;2932507;Una;Litoral Sul;2000;Total_urb;15274
819;2932606;Urandi;Sertão Produtivo;2000;Total_urb;4730
820;2932705;Uruçuca;Litoral Sul;2000;Total_urb;14158
821;2932804;Utinga;Chapada Diamantina;2000;Total_urb;11472
822;2932903;Valença;Baixo Sul;2000;Total_urb;55884
823;2933000;Valente;Sisal;2000;Total_urb;9511
824;2933059;Várzea da Roça;Bacia do Jacuípe;2000;Total_urb;5847
825;2933109;Várzea do Poço;Bacia do Jacuípe;2000;Total_urb;5034
826;2933158;Várzea Nova;Piemonte da Diamantina;2000;Total_urb;8683
827;2933174;Varzedo;Recôncavo;2000;Total_urb;2627
828;2933208;Vera Cruz;Metropolitana de Salvador;2000;Total_urb;27872
829;2933257;Vereda;Extremo Sul;2000;Total_urb;1276
830;2933307;Vitória da Conquista;Vitória da Conquista;2000;Total_urb;225545
831;2933406;Wagner;Chapada Diamantina;2000;Total_urb;6037
832;2933455;Wanderley;Bacia do Rio Grande;2000;Total_urb;5478
833;2933505;Wenceslau Guimarães;Baixo Sul;2000;Total_urb;6790
834;2933604;Xique-Xique;Irecê;2000;Total_urb;31565
835;2900108;Abaíra;Chapada Diamantina;2010;Total_urb;3736
836;2900207;Abaré;Itaparica;2010;Total_urb;9029
837;2900306;Acajutiba;Litoral Norte e Agreste Baiano;2010;Total_urb;12774
838;2900355;Adustina;Semi-Árido Nordeste II;2010;Total_urb;5572
839;2900405;Água Fria;Portal do Sertão;2010;Total_urb;5777
840;2900603;Aiquara;Médio Rio de Contas;2010;Total_urb;2680
841;2900702;Alagoinhas;Litoral Norte e Agreste Baiano;2010;Total_urb;124042
842;2900801;Alcobaça;Extremo Sul;2010;Total_urb;11085
843;2900900;Almadina;Litoral Sul;2010;Total_urb;5080
844;2901007;Amargosa;Vale de Jequiriçá;2010;Total_urb;24891
845;2901106;Amélia Rodrigues;Portal do Sertão;2010;Total_urb;19957
846;2901155;América Dourada;Irecê;2010;Total_urb;10832
847;2901205;Anagé;Vitória da Conquista;2010;Total_urb;4924
848;2901304;Andaraí;Chapada Diamantina;2010;Total_urb;7773
849;2901353;Andorinha;Piemonte Norte do Itapicuru;2010;Total_urb;6208
850;2901403;Angical;Bacia do Rio Grande;2010;Total_urb;6531
851;2901502;Anguera;Portal do Sertão;2010;Total_urb;4326
852;2901601;Antas;Semi-Árido Nordeste II;2010;Total_urb;6360
853;2901700;Antônio Cardoso;Portal do Sertão;2010;Total_urb;3225
854;2901809;Antônio Gonçalves;Piemonte Norte do Itapicuru;2010;Total_urb;5783
855;2901908;Aporá;Litoral Norte e Agreste Baiano;2010;Total_urb;8505
856;2901957;Apuarema;Médio Rio de Contas;2010;Total_urb;5117
857;2902054;Araçás;Litoral Norte e Agreste Baiano;2010;Total_urb;5807
858;2902005;Aracatu;Vitória da Conquista;2010;Total_urb;3938
859;2902104;Araci;Sisal;2010;Total_urb;19638
860;2902203;Aramari;Litoral Norte e Agreste Baiano;2010;Total_urb;5125
861;2902252;Arataca;Litoral Sul;2010;Total_urb;5588
862;2902302;Aratuípe;Baixo Sul;2010;Total_urb;5513
863;2902401;Aurelino Leal;Litoral Sul;2010;Total_urb;11426
864;2902500;Baianópolis;Bacia do Rio Grande;2010;Total_urb;3482
865;2902609;Baixa Grande;Bacia do Jacuípe;2010;Total_urb;8338
866;2902658;Banzaê;Semi-Árido Nordeste II;2010;Total_urb;4042
867;2902708;Barra;Velho Chico;2010;Total_urb;22446
868;2902807;Barra da Estiva;Chapada Diamantina;2010;Total_urb;10404
869;2902906;Barra do Choça;Vitória da Conquista;2010;Total_urb;22407
870;2903003;Barra do Mendes;Irecê;2010;Total_urb;6256
871;2903102;Barra do Rocha;Médio Rio de Contas;2010;Total_urb;3806
872;2903201;Barreiras;Bacia do Rio Grande;2010;Total_urb;123741
873;2903235;Barro Alto;Irecê;2010;Total_urb;6712
874;2903300;Barro Preto/Lomanto Junior;Litoral Sul;2010;Total_urb;5295
875;2903276;Barrocas;Sisal;2010;Total_urb;5695
876;2903409;Belmonte;Costa do Descobrimento;2010;Total_urb;11420
877;2903508;Belo Campo;Vitória da Conquista;2010;Total_urb;9029
878;2903607;Biritinga;Sisal;2010;Total_urb;3517
879;2903706;Boa Nova;Médio Rio de Contas;2010;Total_urb;5804
880;2903805;Boa Vista do Tupim;Piemonte do Paraguaçu;2010;Total_urb;6593
881;2903904;Bom Jesus da Lapa;Velho Chico;2010;Total_urb;43099
882;2903953;Bom Jesus da Serra;Vitória da Conquista;2010;Total_urb;2768
883;2904001;Boninal;Chapada Diamantina;2010;Total_urb;4607
884;2904050;Bonito;Chapada Diamantina;2010;Total_urb;6232
885;2904100;Boquira;Bacia do Paramirim;2010;Total_urb;7364
886;2904209;Botuporã;Bacia do Paramirim;2010;Total_urb;4076
887;2904308;Brejões;Vale de Jequiriçá;2010;Total_urb;4937
888;2904407;Brejolândia;Bacia do Rio Corrente;2010;Total_urb;1984
889;2904506;Brotas de Macaúbas;Velho Chico;2010;Total_urb;3118
890;2904605;Brumado;Sertão Produtivo;2010;Total_urb;45131
891;2904704;Buerarema;Litoral Sul;2010;Total_urb;15277
892;2904753;Buritirama;Bacia do Rio Grande;2010;Total_urb;7905
893;2904803;Caatiba;Médio Sudoeste da Bahia;2010;Total_urb;5398
894;2904852;Cabaceiras do Paraguaçu;Recôncavo;2010;Total_urb;4644
895;2904902;Cachoeira;Recôncavo;2010;Total_urb;16387
896;2905008;Caculé;Sertão Produtivo;2010;Total_urb;13309
897;2905107;Caém;Piemonte da Diamantina;2010;Total_urb;3655
898;2905156;Caetanos;Vitória da Conquista;2010;Total_urb;3291
899;2905206;Caetité;Sertão Produtivo;2010;Total_urb;28447
900;2905305;Cafarnaum;Irecê;2010;Total_urb;10563
901;2905404;Cairu;Baixo Sul;2010;Total_urb;8147
902;2905503;Caldeirão Grande;Piemonte Norte do Itapicuru;2010;Total_urb;4558
903;2905602;Camacan;Litoral Sul;2010;Total_urb;24685
904;2905701;Camaçari;Metropolitana de Salvador;2010;Total_urb;231973
905;2905800;Camamu;Baixo Sul;2010;Total_urb;15618
906;2905909;Campo Alegre de Lourdes;Sertão do São Francisco;2010;Total_urb;8126
907;2906006;Campo Formoso;Piemonte Norte do Itapicuru;2010;Total_urb;24863
908;2906105;Canápolis;Bacia do Rio Corrente;2010;Total_urb;3225
909;2906204;Canarana;Irecê;2010;Total_urb;11455
910;2906303;Canavieiras;Litoral Sul;2010;Total_urb;25903
911;2906402;Candeal;Sisal;2010;Total_urb;3476
912;2906501;Candeias;Metropolitana de Salvador;2010;Total_urb;75994
913;2906600;Candiba;Sertão Produtivo;2010;Total_urb;7725
914;2906709;Cândido Sales;Vitória da Conquista;2010;Total_urb;19286
915;2906808;Cansanção;Sisal;2010;Total_urb;11021
916;2906824;Canudos;Sertão do São Francisco;2010;Total_urb;8698
917;2906857;Capela do Alto Alegre;Bacia do Jacuípe;2010;Total_urb;5595
918;2906873;Capim Grosso;Piemonte da Diamantina;2010;Total_urb;21762
919;2906899;Caraíbas;Vitória da Conquista;2010;Total_urb;2513
920;2906907;Caravelas;Extremo Sul;2010;Total_urb;11309
921;2907004;Cardeal da Silva;Litoral Norte e Agreste Baiano;2010;Total_urb;2901
922;2907103;Carinhanha;Velho Chico;2010;Total_urb;12585
923;2907202;Casa Nova;Sertão do São Francisco;2010;Total_urb;37543
924;2907301;Castro Alves;Recôncavo;2010;Total_urb;15686
925;2907400;Catolândia;Bacia do Rio Grande;2010;Total_urb;967
926;2907509;Catu;Litoral Norte e Agreste Baiano;2010;Total_urb;42755
927;2907558;Caturama;Bacia do Paramirim;2010;Total_urb;2374
928;2907608;Central;Irecê;2010;Total_urb;8157
929;2907707;Chorrochó;Itaparica;2010;Total_urb;2631
930;2907806;Cícero Dantas;Semi-Árido Nordeste II;2010;Total_urb;17726
931;2907905;Cipó;Semi-Árido Nordeste II;2010;Total_urb;11287
932;2908002;Coaraci;Litoral Sul;2010;Total_urb;19130
933;2908101;Côcos;Bacia do Rio Corrente;2010;Total_urb;8572
934;2908200;Conceição da Feira;Portal do Sertão;2010;Total_urb;13137
935;2908309;Conceição do Almeida;Recôncavo;2010;Total_urb;7926
936;2908408;Conceição do Coité;Sisal;2010;Total_urb;36278
937;2908507;Conceição do Jacuípe;Portal do Sertão;2010;Total_urb;23539
938;2908606;Conde;Litoral Norte e Agreste Baiano;2010;Total_urb;12129
939;2908705;Condeúba;Vitória da Conquista;2010;Total_urb;7462
940;2908804;Contendas do Sincorá;Sertão Produtivo;2010;Total_urb;2297
941;2908903;Coração de Maria;Portal do Sertão;2010;Total_urb;9400
942;2909000;Cordeiros;Vitória da Conquista;2010;Total_urb;2551
943;2909109;Coribe;Bacia do Rio Corrente;2010;Total_urb;6141
944;2909208;Coronel João Sá;Semi-Árido Nordeste II;2010;Total_urb;7043
945;2909307;Correntina;Bacia do Rio Corrente;2010;Total_urb;12604
946;2909406;Cotegipe;Bacia do Rio Grande;2010;Total_urb;6648
947;2909505;Cravolândia;Vale de Jequiriçá;2010;Total_urb;3180
948;2909604;Crisópolis;Litoral Norte e Agreste Baiano;2010;Total_urb;8612
949;2909703;Cristópolis;Bacia do Rio Grande;2010;Total_urb;3133
950;2909802;Cruz das Almas;Recôncavo;2010;Total_urb;49885
951;2909901;Curaçá;Sertão do São Francisco;2010;Total_urb;13719
952;2910008;Dário Meira;Médio Rio de Contas;2010;Total_urb;5090
953;2910057;Dias D'Ávila;Metropolitana de Salvador;2010;Total_urb;62473
954;2910107;Dom Basílio;Sertão Produtivo;2010;Total_urb;2241
955;2910206;Dom Macedo Costa;Recôncavo;2010;Total_urb;1761
956;2910305;Elísio Medrado;Vale de Jequiriçá;2010;Total_urb;3248
957;2910404;Encruzilhada;Vitória da Conquista;2010;Total_urb;5130
958;2910503;Entre Rios;Litoral Norte e Agreste Baiano;2010;Total_urb;23840
959;2900504;Érico Cardoso;Bacia do Paramirim;2010;Total_urb;2016
960;2910602;Esplanada;Litoral Norte e Agreste Baiano;2010;Total_urb;20822
961;2910701;Euclides da Cunha;Semi-Árido Nordeste II;2010;Total_urb;27416
962;2910727;Eunápolis;Costa do Descobrimento;2010;Total_urb;93413
963;2910750;Fátima;Semi-Árido Nordeste II;2010;Total_urb;6916
964;2910776;Feira da Mata;Velho Chico;2010;Total_urb;3243
965;2910800;Feira de Santana;Portal do Sertão;2010;Total_urb;510635
966;2910859;Filadélfia;Piemonte Norte do Itapicuru;2010;Total_urb;9022
967;2910909;Firmino Alves;Médio Sudoeste da Bahia;2010;Total_urb;4337
968;2911006;Floresta Azul;Litoral Sul;2010;Total_urb;7343
969;2911105;Formosa do Rio Preto;Bacia do Rio Grande;2010;Total_urb;13647
970;2911204;Gandu;Baixo Sul;2010;Total_urb;24848
971;2911253;Gavião;Bacia do Jacuípe;2010;Total_urb;2538
972;2911303;Gentio do Ouro;Irecê;2010;Total_urb;5350
973;2911402;Glória;Itaparica;2010;Total_urb;2827
974;2911501;Gongogi;Médio Rio de Contas;2010;Total_urb;5358
975;2911600;Governador Mangabeira;Recôncavo;2010;Total_urb;7417
976;2911659;Guajeru;Vitória da Conquista;2010;Total_urb;2077
977;2911709;Guanambi;Sertão Produtivo;2010;Total_urb;62565
978;2911808;Guaratinga;Costa do Descobrimento;2010;Total_urb;10425
979;2911857;Heliópolis;Semi-Árido Nordeste II;2010;Total_urb;5428
980;2911907;Iaçu;Piemonte do Paraguaçu;2010;Total_urb;20168
981;2912004;Ibiassucê;Sertão Produtivo;2010;Total_urb;4706
982;2912103;Ibicaraí;Litoral Sul;2010;Total_urb;17885
983;2912202;Ibicoara;Chapada Diamantina;2010;Total_urb;10961
984;2912301;Ibicuí;Médio Sudoeste da Bahia;2010;Total_urb;11964
985;2912400;Ibipeba;Irecê;2010;Total_urb;10049
986;2912509;Ibipitanga;Bacia do Paramirim;2010;Total_urb;5155
987;2912608;Ibiquera;Piemonte do Paraguaçu;2010;Total_urb;2461
988;2912707;Ibirapitanga;Baixo Sul;2010;Total_urb;6163
989;2912806;Ibirapoã;Extremo Sul;2010;Total_urb;4532
990;2912905;Ibirataia;Médio Rio de Contas;2010;Total_urb;15742
991;2913002;Ibitiara;Chapada Diamantina;2010;Total_urb;3437
992;2913101;Ibititá;Irecê;2010;Total_urb;8338
993;2913200;Ibotirama;Velho Chico;2010;Total_urb;19501
994;2913309;Ichu;Sisal;2010;Total_urb;3365
995;2913408;Igaporã;Velho Chico;2010;Total_urb;7864
996;2913457;Igrapiúna;Baixo Sul;2010;Total_urb;4275
997;2913507;Iguaí;Médio Sudoeste da Bahia;2010;Total_urb;14580
998;2913606;Ilhéus;Litoral Sul;2010;Total_urb;155281
999;2913705;Inhambupe;Litoral Norte e Agreste Baiano;2010;Total_urb;15635
1000;2913804;Ipecaetá;Portal do Sertão;2010;Total_urb;2637
1001;2913903;Ipiaú;Médio Rio de Contas;2010;Total_urb;40384
1002;2914000;Ipirá;Bacia do Jacuípe;2010;Total_urb;29009
1003;2914109;Ipupiara;Irecê;2010;Total_urb;5979
1004;2914208;Irajuba;Vale de Jequiriçá;2010;Total_urb;3273
1005;2914307;Iramaia;Chapada Diamantina;2010;Total_urb;5404
1006;2914406;Iraquara;Chapada Diamantina;2010;Total_urb;6757
1007;2914505;Irará;Portal do Sertão;2010;Total_urb;11246
1008;2914604;Irecê;Irecê;2010;Total_urb;61019
1009;2914653;Itabela;Costa do Descobrimento;2010;Total_urb;21384
1010;2914703;Itaberaba;Piemonte do Paraguaçu;2010;Total_urb;48485
1011;2914802;Itabuna;Litoral Sul;2010;Total_urb;199643
1012;2914901;Itacaré;Litoral Sul;2010;Total_urb;13642
1013;2915007;Itaeté;Chapada Diamantina;2010;Total_urb;6209
1014;2915106;Itagi;Médio Rio de Contas;2010;Total_urb;10210
1015;2915205;Itagibá;Médio Rio de Contas;2010;Total_urb;9572
1016;2915304;Itagimirim;Costa do Descobrimento;2010;Total_urb;5649
1017;2915353;Itaguaçu da Bahia;Irecê;2010;Total_urb;2598
1018;2915403;Itaju do Colônia;Litoral Sul;2010;Total_urb;5860
1019;2915502;Itajuípe;Litoral Sul;2010;Total_urb;16839
1020;2915601;Itamaraju;Extremo Sul;2010;Total_urb;49785
1021;2915700;Itamari;Médio Rio de Contas;2010;Total_urb;5839
1022;2915809;Itambé;Médio Sudoeste da Bahia;2010;Total_urb;19698
1023;2915908;Itanagra;Litoral Norte e Agreste Baiano;2010;Total_urb;2327
1024;2916005;Itanhém;Extremo Sul;2010;Total_urb;14206
1025;2916104;Itaparica;Metropolitana de Salvador;2010;Total_urb;20725
1026;2916203;Itapé;Litoral Sul;2010;Total_urb;7180
1027;2916302;Itapebi;Costa do Descobrimento;2010;Total_urb;8268
1028;2916401;Itapetinga;Médio Sudoeste da Bahia;2010;Total_urb;66276
1029;2916500;Itapicuru;Litoral Norte e Agreste Baiano;2010;Total_urb;6675
1030;2916609;Itapitanga;Litoral Sul;2010;Total_urb;7591
1031;2916708;Itaquara;Vale de Jequiriçá;2010;Total_urb;4608
1032;2916807;Itarantim;Médio Sudoeste da Bahia;2010;Total_urb;15302
1033;2916856;Itatim;Piemonte do Paraguaçu;2010;Total_urb;10112
1034;2916906;Itiruçu;Vale de Jequiriçá;2010;Total_urb;9526
1035;2917003;Itiúba;Sisal;2010;Total_urb;9699
1036;2917102;Itororó;Médio Sudoeste da Bahia;2010;Total_urb;18100
1037;2917201;Ituaçu;Sertão Produtivo;2010;Total_urb;6569
1038;2917300;Ituberá;Baixo Sul;2010;Total_urb;19252
1039;2917334;Iuiu;Sertão Produtivo;2010;Total_urb;5284
1040;2917359;Jaborandi;Bacia do Rio Corrente;2010;Total_urb;3040
1041;2917409;Jacaraci;Vitória da Conquista;2010;Total_urb;4923
1042;2917508;Jacobina;Piemonte da Diamantina;2010;Total_urb;55868
1043;2917607;Jaguaquara;Vale de Jequiriçá;2010;Total_urb;38850
1044;2917706;Jaguarari;Piemonte Norte do Itapicuru;2010;Total_urb;16612
1045;2917805;Jaguaripe;Baixo Sul;2010;Total_urb;5298
1046;2917904;Jandaíra;Litoral Norte e Agreste Baiano;2010;Total_urb;6147
1047;2918001;Jequié;Médio Rio de Contas;2010;Total_urb;139426
1048;2918100;Jeremoabo;Semi-Árido Nordeste II;2010;Total_urb;17437
1049;2918209;Jiquiriçá;Vale de Jequiriçá;2010;Total_urb;5581
1050;2918308;Jitaúna;Médio Rio de Contas;2010;Total_urb;9260
1051;2918357;João Dourado;Irecê;2010;Total_urb;13569
1052;2918407;Juazeiro;Sertão do São Francisco;2010;Total_urb;160775
1053;2918456;Jucuruçu;Extremo Sul;2010;Total_urb;2292
1054;2918506;Jussara;Irecê;2010;Total_urb;10052
1055;2918555;Jussari;Litoral Sul;2010;Total_urb;4876
1056;2918605;Jussiape;Chapada Diamantina;2010;Total_urb;3068
1057;2918704;Lafayette Coutinho;Vale de Jequiriçá;2010;Total_urb;2104
1058;2919058;Lagedo do Tabocal;Vale de Jequiriçá;2010;Total_urb;5149
1059;2918753;Lagoa Real;Sertão Produtivo;2010;Total_urb;2808
1060;2918803;Laje;Vale de Jequiriçá;2010;Total_urb;6080
1061;2918902;Lajedão;Extremo Sul;2010;Total_urb;2076
1062;2919009;Lajedinho;Piemonte do Paraguaçu;2010;Total_urb;1245
1063;2919108;Lamarão;Sisal;2010;Total_urb;2085
1064;2919157;Lapão;Irecê;2010;Total_urb;10050
1065;2919207;Lauro de Freitas;Metropolitana de Salvador;2010;Total_urb;163449
1066;2919306;Lençóis;Chapada Diamantina;2010;Total_urb;8037
1067;2919405;Licínio de Almeida;Vitória da Conquista;2010;Total_urb;6253
1068;2919504;Livramento de N. Senhora;Sertão Produtivo;2010;Total_urb;20530
1069;2919553;Luís Eduardo Magalhães;Bacia do Rio Grande;2010;Total_urb;54881
1070;2919603;Macajuba;Piemonte do Paraguaçu;2010;Total_urb;6871
1071;2919702;Macarani;Médio Sudoeste da Bahia;2010;Total_urb;13639
1072;2919801;Macaúbas;Bacia do Paramirim;2010;Total_urb;15411
1073;2919900;Macururé;Itaparica;2010;Total_urb;2860
1074;2919926;Madre de Deus;Metropolitana de Salvador;2010;Total_urb;16854
1075;2919959;Maetinga;Vitória da Conquista;2010;Total_urb;2817
1076;2920007;Maiquinique;Médio Sudoeste da Bahia;2010;Total_urb;6916
1077;2920106;Mairi;Bacia do Jacuípe;2010;Total_urb;11115
1078;2920205;Malhada;Velho Chico;2010;Total_urb;6559
1079;2920304;Malhada de Pedras;Sertão Produtivo;2010;Total_urb;3234
1080;2920403;Manoel Vitorino;Médio Rio de Contas;2010;Total_urb;7359
1081;2920452;Mansidão;Bacia do Rio Grande;2010;Total_urb;4782
1082;2920502;Maracás;Vale de Jequiriçá;2010;Total_urb;17707
1083;2920601;Maragogipe;Recôncavo;2010;Total_urb;25093
1084;2920700;Maraú;Litoral Sul;2010;Total_urb;3561
1085;2920809;Marcionílio Souza;Chapada Diamantina;2010;Total_urb;5312
1086;2920908;Mascote;Litoral Sul;2010;Total_urb;11679
1087;2921005;Mata de São João;Litoral Norte e Agreste Baiano;2010;Total_urb;29825
1088;2921054;Matina;Velho Chico;2010;Total_urb;3473
1089;2921104;Medeiros Neto;Extremo Sul;2010;Total_urb;17064
1090;2921203;Miguel Calmon;Piemonte da Diamantina;2010;Total_urb;16066
1091;2921302;Milagres;Vale de Jequiriçá;2010;Total_urb;7789
1092;2921401;Mirangaba;Piemonte da Diamantina;2010;Total_urb;7879
1093;2921450;Mirante;Vitória da Conquista;2010;Total_urb;1809
1094;2921500;Monte Santo;Sisal;2010;Total_urb;8845
1095;2921609;Morpará;Velho Chico;2010;Total_urb;5538
1096;2921708;Morro do Chapéu;Chapada Diamantina;2010;Total_urb;20267
1097;2921807;Mortugaba;Vitória da Conquista;2010;Total_urb;5887
1098;2921906;Mucugê;Chapada Diamantina;2010;Total_urb;4180
1099;2922003;Mucuri;Extremo Sul;2010;Total_urb;27492
1100;2922052;Mulungu do Morro;Irecê;2010;Total_urb;5919
1101;2922102;Mundo Novo;Piemonte do Paraguaçu;2010;Total_urb;13564
1102;2922201;Muniz Ferreira;Recôncavo;2010;Total_urb;3394
1103;2922250;Muquém do São Francisco;Velho Chico;2010;Total_urb;1283
1104;2922300;Muritiba;Recôncavo;2010;Total_urb;18040
1105;2922409;Mutuípe;Vale de Jequiriçá;2010;Total_urb;9659
1106;2922508;Nazaré;Recôncavo;2010;Total_urb;22864
1107;2922607;Nilo Peçanha;Baixo Sul;2010;Total_urb;3105
1108;2922656;Nordestina;Sisal;2010;Total_urb;3921
1109;2922706;Nova Canaã;Médio Sudoeste da Bahia;2010;Total_urb;6852
1110;2922730;Nova Fátima;Bacia do Jacuípe;2010;Total_urb;5074
1111;2922755;Nova Ibiá;Médio Rio de Contas;2010;Total_urb;2807
1112;2922805;Nova Itarana;Vale de Jequiriçá;2010;Total_urb;2715
1113;2922854;Nova Redenção;Chapada Diamantina;2010;Total_urb;5237
1114;2922904;Nova Soure;Semi-Árido Nordeste II;2010;Total_urb;11730
1115;2923001;Nova Viçosa;Extremo Sul;2010;Total_urb;33526
1116;2923035;Novo Horizonte;Chapada Diamantina;2010;Total_urb;3505
1117;2923050;Novo Triunfo;Semi-Árido Nordeste II;2010;Total_urb;7503
1118;2923100;Olindina;Litoral Norte e Agreste Baiano;2010;Total_urb;12773
1119;2923209;Oliveira dos Brejinhos;Velho Chico;2010;Total_urb;6584
1120;2923308;Ouriçangas;Litoral Norte e Agreste Baiano;2010;Total_urb;2762
1121;2923357;Ourolândia;Piemonte da Diamantina;2010;Total_urb;6341
1122;2923407;Palmas de Monte Alto;Sertão Produtivo;2010;Total_urb;9832
1123;2923506;Palmeiras;Chapada Diamantina;2010;Total_urb;5239
1124;2923605;Paramirim;Bacia do Paramirim;2010;Total_urb;10029
1125;2923704;Paratinga;Velho Chico;2010;Total_urb;10905
1126;2923803;Paripiranga;Semi-Árido Nordeste II;2010;Total_urb;9533
1127;2923902;Pau Brasil;Litoral Sul;2010;Total_urb;7382
1128;2924009;Paulo Afonso;Itaparica;2010;Total_urb;93404
1129;2924058;Pé de Serra;Bacia do Jacuípe;2010;Total_urb;5174
1130;2924108;Pedrão;Litoral Norte e Agreste Baiano;2010;Total_urb;1716
1131;2924207;Pedro Alexandre;Semi-Árido Nordeste II;2010;Total_urb;2786
1132;2924306;Piatã;Chapada Diamantina;2010;Total_urb;7612
1133;2924405;Pilão Arcado;Sertão do São Francisco;2010;Total_urb;11027
1134;2924504;Pindaí;Sertão Produtivo;2010;Total_urb;4319
1135;2924603;Pindobaçu;Piemonte Norte do Itapicuru;2010;Total_urb;11237
1136;2924652;Pintadas;Bacia do Jacuípe;2010;Total_urb;5840
1137;2924678;Piraí do Norte;Baixo Sul;2010;Total_urb;3689
1138;2924702;Piripá;Vitória da Conquista;2010;Total_urb;6195
1139;2924801;Piritiba;Piemonte do Paraguaçu;2010;Total_urb;15162
1140;2924900;Planaltino;Vale de Jequiriçá;2010;Total_urb;3640
1141;2925006;Planalto;Vitória da Conquista;2010;Total_urb;14869
1142;2925105;Poções;Vitória da Conquista;2010;Total_urb;34659
1143;2925204;Pojuca;Litoral Norte e Agreste Baiano;2010;Total_urb;28378
1144;2925253;Ponto Novo;Piemonte Norte do Itapicuru;2010;Total_urb;8405
1145;2925303;Porto Seguro;Costa do Descobrimento;2010;Total_urb;104078
1146;2925402;Potiraguá;Médio Sudoeste da Bahia;2010;Total_urb;6604
1147;2925501;Prado;Extremo Sul;2010;Total_urb;15474
1148;2925600;Presidente Dutra;Irecê;2010;Total_urb;9056
1149;2925709;Presidente Jânio Quadros;Vitória da Conquista;2010;Total_urb;4198
1150;2925758;Presidente Tancredo Neves;Baixo Sul;2010;Total_urb;9569
1151;2925808;Queimadas;Sisal;2010;Total_urb;12492
1152;2925907;Quijingue;Sisal;2010;Total_urb;6377
1153;2925931;Quixabeira;Bacia do Jacuípe;2010;Total_urb;3663
1154;2925956;Rafael Jambeiro;Piemonte do Paraguaçu;2010;Total_urb;6850
1155;2926004;Remanso;Sertão do São Francisco;2010;Total_urb;23470
1156;2926103;Retirolândia;Sisal;2010;Total_urb;6722
1157;2926202;Riachão das Neves;Bacia do Rio Grande;2010;Total_urb;10744
1158;2926301;Riachão do Jacuípe;Bacia do Jacuípe;2010;Total_urb;19860
1159;2926400;Riacho de Santana;Velho Chico;2010;Total_urb;13091
1160;2926509;Ribeira do Amparo;Semi-Árido Nordeste II;2010;Total_urb;1921
1161;2926608;Ribeira do Pombal;Semi-Árido Nordeste II;2010;Total_urb;29756
1162;2926657;Ribeirão do Largo;Vitória da Conquista;2010;Total_urb;4647
1163;2926707;Rio de Contas;Chapada Diamantina;2010;Total_urb;6309
1164;2926806;Rio do Antônio;Sertão Produtivo;2010;Total_urb;5993
1165;2926905;Rio do Pires;Bacia do Paramirim;2010;Total_urb;5267
1166;2927002;Rio Real;Litoral Norte e Agreste Baiano;2010;Total_urb;23310
1167;2927101;Rodelas;Itaparica;2010;Total_urb;6540
1168;2927200;Ruy Barbosa;Piemonte do Paraguaçu;2010;Total_urb;22093
